ID,Tesis Adı,Kategori,Enlem,Boylam,Kritiklik,Durum,Kaynak,Etiket,Tahmini_Alan_km2,Detayli_Stratejik_Aciklama,Bağlı_Olduğu_Üs
46,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #3,depo,31.856821,36.78303,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
47,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #4,depo,31.84566,36.793924,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
48,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #5,depo,31.842987,36.786836,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
49,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #6,depo,31.837254,36.798042,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
50,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #7,depo,31.818056,36.802938,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
51,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #8,depo,31.853644,36.765355,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
52,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #9,depo,31.819906,36.77544,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
53,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #10,depo,31.814717,36.769999,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
54,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #11,depo,31.842072,36.76915,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
55,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #12,depo,31.81334,36.810292,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
56,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #13,depo,31.830101,36.790026,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
57,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #14,depo,31.833706,36.780183,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
58,Ürdün - Muwaffaq Salti Hava Üssü | Mühimmat Depo Alanı (Bunker) #15,depo,31.832711,36.77271,92,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Mühimmat Depo Alanı (Bunker). Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 2775 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
59,Ürdün - Muwaffaq Salti Hava Üssü | Üs Komuta Kontrol (C2) Merkezi #1,askeri,31.835319,36.787005,100,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Üs Komuta Kontrol (C2) Merkezi. Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 222 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
60,Ürdün - Muwaffaq Salti Hava Üssü | MQ-9 Reaper / İHA Apronu #1,hava,31.829325,36.783339,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
61,Ürdün - Muwaffaq Salti Hava Üssü | MQ-9 Reaper / İHA Apronu #2,hava,31.833604,36.794886,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
62,Ürdün - Muwaffaq Salti Hava Üssü | MQ-9 Reaper / İHA Apronu #3,hava,31.836566,36.795692,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
63,Ürdün - Muwaffaq Salti Hava Üssü | MQ-9 Reaper / İHA Apronu #4,hava,31.833413,36.784168,88,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): MQ-9 Reaper / İHA Apronu. Bu birim, Muwaffaq Salti Hava Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Muwaffaq Salti Hava Üssü
64,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | SOF (Özel Kuvvetler) Karargah Binası #1,askeri,32.027107,36.139905,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): SOF (Özel Kuvvetler) Karargah Binası. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 555 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
65,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | SOF (Özel Kuvvetler) Karargah Binası #2,askeri,32.029981,36.141905,95,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): SOF (Özel Kuvvetler) Karargah Binası. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 555 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
66,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #1,askeri,32.020428,36.138425,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
67,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #2,askeri,32.021089,36.151734,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
68,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #3,askeri,32.034844,36.144168,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
69,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #4,askeri,32.01964,36.133195,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
70,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #5,askeri,32.0166,36.13896,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
71,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #6,askeri,32.027855,36.145527,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
72,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #7,askeri,32.032067,36.149421,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
73,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #8,askeri,32.022052,36.146476,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
74,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #9,askeri,32.023887,36.147564,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
75,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #10,askeri,32.018685,36.15253,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
76,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #11,askeri,32.015457,36.145353,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
77,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #12,askeri,32.022049,36.149015,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
78,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #13,askeri,32.017873,36.150818,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
79,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #14,askeri,32.015064,36.147704,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
80,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Zırhlı Araç / Stryker Garajı #15,askeri,32.029069,36.143147,85,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Zırhlı Araç / Stryker Garajı. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 1110 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
81,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Helikopter (Apachi/Blackhawk) Pisti #1,hava,32.019792,36.141114,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Helikopter (Apachi/Blackhawk) Pisti. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
82,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Helikopter (Apachi/Blackhawk) Pisti #2,hava,32.024146,36.138401,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Helikopter (Apachi/Blackhawk) Pisti. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
83,Ürdün - Kral Abdullah II Özel Kuvvetler Üssü | Helikopter (Apachi/Blackhawk) Pisti #3,hava,32.019576,36.148479,90,DOĞRULANDI (DMPI Simülasyonu),IMINT Hedefleme Doktrini,Dış Kalkan - Kritik Alt Birim,0.1,"DMPI (İstenen Vuruş Noktası): Helikopter (Apachi/Blackhawk) Pisti. Bu birim, Kral Abdullah II Özel Kuvvetler Üssü ana üssünün operasyonel bütünlüğü için zorunludur. Merkezden uzaklığı max 888 metre. İran veya vekil güçlerin (Hizbullah/Husi) balistik saldırılarında hassas koruma gerektirir.",Kral Abdullah II Özel Kuvvetler Üssü
