"ID","Tesis Adı","Kategori","Enlem","Boylam","Kritiklik","Durum","Kaynak","Etiket","Tahmini_Alan_km2","Detayli_Stratejik_Aciklama"
"86","Ürdün - Amman Ulusal Savunma Bakanlığı Karargahı","askeri","31.9534","35.9012","YÜKSEK","Aktif","Açık Kaynak","ÖNCELİKLİ","0.5","Ürdün Silahlı Kuvvetleri Genelkurmay Başkanlığı. ABD CENTCOM ile koordinasyon merkezi."
"87","Suudi Arabistan - Prens Sultan Hava Üssü Al Kharj ABD Kuvvetleri","hava","24.0625","47.5804","KRITIK","Aktif","Açık Kaynak","KRITIK","28.4","Riyad güneydoğusunda. ABD 378. Hava Seferi Kanadı burada konuşlu. F-15E, A-10 ve B-52 uçakları. İran saldırısına karşı kritik Körfez savunma noktası."
"88","Suudi Arabistan - Prens Sultan Bin Abdulaziz Hava Üssü","hava","21.7033","46.7283","KRITIK","Aktif","Açık Kaynak","KRITIK","18.7","İkinci büyük Suudi hava üssü. F-15SA ve Typhoon uçakları. Güney Suudi Arabistan ve Yemen sınırı operasyonları."
"89","Suudi Arabistan - Dhahran Kral Abdulaziz Hava Üssü","hava","26.2654","50.1513","KRITIK","Aktif","Açık Kaynak","KRITIK","15.3","Körfez kıyısında ana hava üssü. ABD CENTCOM hava operasyonları koordinasyonu. Aramco tesislerine yakınlık nedeniyle İran hedefinde."
"90","Suudi Arabistan - Abqaiq Aramco Ham Petrol İşleme Tesisi","enerji","25.932","49.688","KRITIK","Aktif","Açık Kaynak","KRITIK","67.0","Dünya'nın en büyük ham petrol arıtma tesisi. Global petrol üretiminin yaklaşık %5-7'si. 2019'da İran destekli Husiler tarafından drone ile saldırıya uğradı. En kritik global enerji altyapısı."
"91","Suudi Arabistan - Ras Tanura Aramco Petrol İhracat Terminali","enerji","26.6477","50.1611","KRITIK","Aktif","Açık Kaynak","KRITIK","24.0","Dünya'nın en büyük petrol ihracat terminali. Günlük 6-7 milyon varil kapasitesi. İran balistik füze menzilinde. Tahribatı global enerji krizine yol açar."
"92","Suudi Arabistan - Khobar Kral Fahd Sanayi Limanı","liman","26.3012","50.2012","KRITIK","Aktif","Açık Kaynak","KRITIK","12.3","Körfez'in en büyük sanayi limanı. Petrokimya ürünleri ihracatı. ABD ve müttefik deniz desteği için kritik."
"93","Suudi Arabistan - Cidde Kral Abdulaziz Uluslararası Havalimanı","hava","21.6796","39.1565","YÜKSEK","Aktif","Açık Kaynak","ÖNCELİKLİ","15.0","Suudi Arabistan'ın en büyük sivil havalimanı. Kriz durumunda askeri operasyona dönüştürülebilir. Kutsal topraklara yakınlık stratejik hassasiyet taşır."
"94","Suudi Arabistan - Riyad Prens Muhammad Bin Abdulaziz Hava Üssü","hava","24.6977","46.7235","KRITIK","Aktif","Hükümet Verisi","KRITIK","8.9","Suudi Hava Kuvvetleri komuta üssü ve Riyad hava savunması. Patriot PAC-3 bataryaları. İran balistik füze saldırısına karşı öncelikli savunma."
"95","Suudi Arabistan - Tabuk Hava Üssü Kuzey Savunma","hava","28.3654","36.6188","YÜKSEK","Aktif","Açık Kaynak","ÖNCELİKLİ","6.2","Kuzey Suudi Arabistan hava savunma üssü. Ürdün ve Irak sınırı yakını. F-15 uçakları. Kuzey cephe güvenliği."
"96","İsrail - Nevatim Hava Üssü F-35I Adir Ana Üssü","hava","31.2083","35.0125","KRITIK","Aktif","Açık Kaynak","KRITIK","9.2","İsrail Hava Kuvvetleri 116. Filo F-35I Adir uçakları. İran'a yönelik uzun menzilli saldırı kapasitesinin merkezinde. 2024 İran karşılıklı saldırılarında aktif rol oynadı."
"97","İsrail - Palmachim Hava ve Uzay Üssü Füze Test Merkezi","hava","31.8967","34.6913","KRITIK","Gizli","İstihbarat Raporu","KRITIK","5.6","Jericho balistik füze test sahası. Shavit uzay roketi fırlatma platformu. Arrow-3 ve David's Sling test alanı. Stratejik caydırıcılık kapasitesinin merkezi."
"98","İsrail - Hatzerim Hava Üssü F-16 Taktik Hava Okulu","hava","31.2333","34.6583","KRITIK","Aktif","Açık Kaynak","KRITIK","7.8","İsrail Hava Kuvvetleri taktik hava savaşı okulu. F-16I Sufa ve F-15I Ra'am uçakları. İran balistik füze saldırısına hedef olan birincil üs."
"99","İsrail - Ashdod Deniz Kuvvetleri Üssü ve Ticaret Limanı","liman","31.8167","34.6333","KRITIK","Aktif","Açık Kaynak","KRITIK","4.2","İsrail Deniz Kuvvetleri Sa'ar 6 korveti ve Sa'ar 5 fırkateyn üssü. Ticaret limanı ve LNG ithalat terminali. İran denizaltı ve drone tehdidine karşı kritik."
"100","İsrail - Haifa Deniz Kuvvetleri Kuzey Üssü","liman","32.8215","34.9881","KRITIK","Aktif","Açık Kaynak","KRITIK","3.8","İsrail Deniz Kuvvetleri kuzey üssü. Dolphin sınıfı nükleer kapasiteli denizaltılar burada. Akdeniz ve Kıbrıs'a en yakın İsrail deniz üssü."
"101","İsrail - Kirya Tel Aviv Savunma Bakanlığı ve IDF Karargahı","askeri","32.0662","34.7754","KRITIK","Aktif","Açık Kaynak","KRITIK","1.2","İsrail Savunma Bakanlığı ve IDF Genelkurmay Başkanlığı merkezi. Ulusal güvenlik kararlarının alındığı yer. 2024 İran saldırısında hedef listesinde."
"102","İsrail - Dimona Nükleer Araştırma Merkezi","nukleer","31.005","35.147","KRITIK","Aktif","Açık Kaynak","KRITIK","10.0","İsrail'in stratejik nükleer caydırıcılık programının merkezi. 80-400 savaş başlığı tahmini. Arrow-3 ve David's Sling ile korunan. İran'ın öncelikli hedef listesinin tepesinde."
"103","İsrail - Be'er Sheva Nükleer ve Biyolojik CBRN Merkezi","nukleer","31.2589","34.7979","KRITIK","Gizli","İstihbarat Raporu","KRITIK","3.2","İsrail CBRN araştırma ve savunma merkezi. Nükleer, biyolojik ve kimyasal savunma kapasitesinin merkezi. Negev çölünde izole konum."
"104","Doğu Akdeniz - Kıbrıs Blok 12 Afrodit FLNG Geliştirme Sahası","enerji","33.56","32.95","KRITIK","Geliştirme","Alan Araştırması","KRITIK","850.0","Shell ortaklığıyla geliştirilen Kıbrıs'ın en büyük doğalgaz sahası. 140 milyar m³ rezerv. Yüzer LNG (FLNG) tesisi planlanıyor. Korvet sürekli koruması zorunludur."
"105","Doğu Akdeniz - SEA-ME-WE 3 Kıbrıs Kablo Güzergahı","radar","34.5034","33.0712","KRITIK","Aktif","Alan Araştırması","KRITIK","0.0","Avrupa-Orta Doğu denizaltı fiber optik kablo ağı. Kıbrıs kıyısına yakın kritik güzergah noktası. Kesilmesi bölgesel iletişimi çökertir."
"106","Doğu Akdeniz - NATO SNMG2 Devriye Koridoru Kıbrıs Güneyi","askeri","34.0234","33.8512","KRITIK","Aktif","NATO Dokümanı","KRITIK","0.0","NATO Daimi Deniz Görev Grubu 2 (SNMG2) rutin devriye koridoru. Kıbrıs'ın güneyinden geçen stratejik deniz yolu."
"107","Doğu Akdeniz - Kıbrıs EEZ Kuzey Sınırı İzleme Hattı","askeri","35.4","33.0","YÜKSEK","İzleniyor","Uydu Görüntüsü","İZLENİYOR","0.0","Kıbrıs EEZ kuzey sınırı. Yetkisiz araştırma ve askeri gemilere karşı sürekli deniz devriyesi zorunludur."
"108","Irak - Deniz Yüzey Gözetleme Radar Tesisi [108]","radar","30.368382","46.018885","YÜKSEK","Aktif","OSINT Analizi","ÖNCELİKLİ","14.83","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"109","Fransa Güney - Hidroelektrik Santral [109]","enerji","42.61302","5.807958","YÜKSEK","Gizli","NATO Dokümanı","ÖNCELİKLİ","0.58","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"110","Girit - CBRN Korumalı Kriz Yönetim Merkezi [110]","tunel","35.442694","25.498776","KRITIK","Planlama","İstihbarat Raporu","KRITIK","17.39","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"111","Suudi Arabistan - Askeri Tıbbi Malzeme Lojistik Deposu [111]","depo","28.97078","49.260927","YÜKSEK","Planlama","Açık Kaynak","ÖNCELİKLİ","1.9","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"112","Yunanistan Kıta - Mekanize Piyade Tugayı Karargahı [112]","askeri","39.089764","21.842086","KRITIK","Gizli","Açık Kaynak","KRITIK","19.46","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"113","Malta - CBRN Kontrol İzleme ve Müdahale Noktası [113]","nukleer","35.73152","14.261248","KRITIK","Aktif","Açık Kaynak","KRITIK","13.24","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"114","Suudi Arabistan - SIGINT Sinyal İstihbarat İstasyonu [114]","radar","20.914452","36.275632","KRITIK","Kısmi","OSINT Analizi","KRITIK","16.69","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"115","Yunanistan Adalar Bat - Zırhlı Muharebe Tugayı Üssü [115]","askeri","37.762471","20.782746","KRITIK","Bakımda","NATO Dokümanı","KRITIK","14.6","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"116","Yunanistan Adalar Bat - Elektronik Harp Araştırma Laboratuvarı [116]","arastirma","38.001877","21.181656","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","16.44","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"117","Suudi Arabistan - Balistik Füze Erken Uyarı Radar Tesisi [117]","radar","21.321068","40.222558","KRITIK","Planlama","Uydu Görüntüsü","KRITIK","13.13","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"118","Malta - NATO Yakıt ve Erzak İkmal Limanı [118]","liman","36.053873","14.453569","YÜKSEK","Gizli","NATO Dokümanı","ÖNCELİKLİ","5.29","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"119","Suriye Kıyı - Jet Yakıtı ve Akaryakıt Depolama Tesisi [119]","depo","35.099807","35.908473","KRITIK","Bakımda","NATO Dokümanı","KRITIK","9.9","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"120","Suudi Arabistan - Stratejik Petrol Tanker Terminali [120]","liman","17.135015","36.902632","KRITIK","Kısmi","Alan Araştırması","KRITIK","11.94","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"121","İtalya Güney - Petrol İhracat Terminali [121]","enerji","39.59266","15.704559","KRITIK","Gizli","İstihbarat Raporu","KRITIK","5.37","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"122","Irak - Konteyner Liman ve Lojistik Hub [122]","liman","32.153369","41.717601","DÜŞÜK","Planlama","NATO Dokümanı","DÜŞÜK","15.25","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"123","Fransa Güney - Genelkurmay İleri Muharebe Karargahı [123]","askeri","43.686416","7.198608","KRITIK","Bakımda","Hükümet Verisi","KRITIK","15.26","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"124","Fransa Güney - Bölgesel Enerji Dağıtım Merkezi [124]","enerji","43.73955","7.359546","YÜKSEK","Aktif","Açık Kaynak","ÖNCELİKLİ","18.59","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"125","İsrail - Balistik Füze Erken Uyarı Radar Tesisi [125]","radar","32.565744","34.633124","KRITIK","Aktif","OSINT Analizi","KRITIK","9.75","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"126","Yunanistan Kıta - Amfibi Hücum Gemisi Limanı [126]","liman","41.658636","23.182214","KRITIK","Gizli","Uydu Görüntüsü","KRITIK","5.34","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"127","İsrail - CBRN Araştırma ve Test Tesisi [127]","arastirma","31.805057","35.792981","KRITIK","Planlama","Alan Araştırması","KRITIK","19.9","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"128","Irak - Savaş Uçağı Bakım Onarım ve Revizyon Fabrikası [128]","sanayi","32.41268","47.536295","YÜKSEK","Aktif","Hükümet Verisi","ÖNCELİKLİ","0.47","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"129","Fransa Güney - Savaş Uçağı Taktik Hava Üssü [129]","hava","42.799149","5.182674","YÜKSEK","Aktif","İstihbarat Raporu","ÖNCELİKLİ","6.64","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"130","Fransa Güney - Elektronik Harp ve Jamming İstasyonu [130]","radar","42.809406","6.573831","YÜKSEK","Gizli","NATO Dokümanı","ÖNCELİKLİ","9.48","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"131","Suudi Arabistan - Nakliye Uçağı Lojistik Üssü [131]","hava","23.778378","43.148259","KRITIK","Planlama","Alan Araştırması","KRITIK","8.25","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"132","İsrail - Savaş Uçağı Taktik Hava Üssü [132]","hava","32.270488","35.327383","KRITIK","Planlama","İstihbarat Raporu","KRITIK","17.24","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"133","Girit - Stratejik Petrol Tanker Terminali [133]","liman","35.059861","25.028414","YÜKSEK","Kısmi","Uydu Görüntüsü","ÖNCELİKLİ","17.5","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"134","Yunanistan Kıta - Savunma Araştırma Geliştirme Enstitüsü [134]","arastirma","39.438993","25.515579","ORTA","Gizli","İstihbarat Raporu","NORMAL","0.34","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"135","Yunanistan Kıta - Stratejik Petrol Tanker Terminali [135]","liman","41.444423","25.42574","KRITIK","Bakımda","İstihbarat Raporu","KRITIK","8.05","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"136","Kıbrıs - Hükümet Sürekliliği Yeraltı Sığınağı [136]","tunel","34.739333","32.255065","KRITIK","Kısmi","Hükümet Verisi","KRITIK","8.49","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"137","Ürdün - Zırhlı Araç Üretim ve Modifikasyon Tesisi [137]","sanayi","33.331004","37.334227","YÜKSEK","Bakımda","Açık Kaynak","ÖNCELİKLİ","11.6","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"138","Fransa Güney - Bölgesel Enerji Dağıtım Merkezi [138]","enerji","42.579245","5.472175","KRITIK","Gizli","Uydu Görüntüsü","KRITIK","1.18","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"139","Fransa Güney - Nükleer Araştırma Reaktörü Tesisi [139]","nukleer","42.604145","5.076057","KRITIK","Bakımda","Alan Araştırması","KRITIK","2.44","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"140","Suriye Kıyı - Nükleer Araştırma Reaktörü Tesisi [140]","nukleer","34.844701","35.916163","KRITIK","Gizli","NATO Dokümanı","KRITIK","10.48","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"141","Mısır - Entegre Hava Savunma Radar Komuta Merkezi [141]","radar","23.17536","32.019347","KRITIK","Planlama","Alan Araştırması","KRITIK","6.36","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"142","Suudi Arabistan - Nükleer Araştırma Reaktörü Tesisi [142]","nukleer","30.997455","34.795625","ORTA","Bakımda","NATO Dokümanı","NORMAL","5.34","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"143","Doğu Akdeniz - Askeri Tıbbi Malzeme Lojistik Deposu [143]","depo","34.347284","34.0066","YÜKSEK","Gizli","OSINT Analizi","ÖNCELİKLİ","6.09","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"144","Suudi Arabistan - Güdümlü Mermi ve Balistik Araştırma Merkezi [144]","arastirma","26.602031","34.764285","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","5.33","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"145","Yunanistan Kıta - Elektronik Harp Taktik Birimi [145]","askeri","40.681029","20.50368","YÜKSEK","Planlama","Uydu Görüntüsü","ÖNCELİKLİ","13.77","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"146","İsrail - Hidroelektrik Santral [146]","enerji","30.503139","35.031651","KRITIK","Planlama","Açık Kaynak","KRITIK","0.12","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"147","Suudi Arabistan - Konteyner Liman ve Lojistik Hub [147]","liman","18.440787","55.175757","KRITIK","Kısmi","NATO Dokümanı","KRITIK","0.24","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"148","Yunanistan Kıta - Onarım Drydock ve Tersane Tesisi [148]","liman","41.521961","24.306239","ORTA","Planlama","NATO Dokümanı","NORMAL","11.07","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"149","Malta - Petrol Rafinerisi [149]","enerji","35.750978","14.269542","YÜKSEK","Bakımda","OSINT Analizi","ÖNCELİKLİ","2.1","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
